"taxon_id","taxon_name","taxon_rank","input_name","input_author","match_type","match_accepted","wcvp_status","wcvp_name","accepted_name","final_name","name_changed"
"COTO","Collinsia torreyi A. Gray","species","Collinsia torreyi","A. Gray","Exact (without author)",TRUE,"Accepted","Collinsia torreyi","Collinsia torreyi A.Gray","Collinsia torreyi A.Gray",TRUE
"CAMI","Calochortus minimus Ownbey","species","Calochortus minimus","Ownbey","Exact (with author)",TRUE,"Accepted","Calochortus minimus","Calochortus minimus Ownbey","Calochortus minimus Ownbey",FALSE
"ALCA2","Allium campanulatum S. Watson","species","Allium campanulatum","S. Watson","Exact (without author)",TRUE,"Accepted","Allium campanulatum","Allium campanulatum S.Watson","Allium campanulatum S.Watson",TRUE
"POBO","Poa bolanderi Vasey","species","Poa bolanderi","Vasey","Exact (with author)",TRUE,"Accepted","Poa bolanderi","Poa bolanderi Vasey","Poa bolanderi Vasey",FALSE
"ALIN3","Allophyllum integrifolium (Brand) A.D. Grant & V.E. Grant","species","Allophyllum integrifolium","(Brand) A.D. Grant & V.E. Grant","Exact (without author)",TRUE,"Accepted","Allophyllum integrifolium","Allophyllum integrifolium (Brand) A.D.Grant & V.E.Grant","Allophyllum integrifolium (Brand) A.D.Grant & V.E.Grant",TRUE
"GEPRP","Gentianella propinqua (Richardson) J.M. Gillett ssp. propinqua","subspecies","Gentianella propinqua subsp. propinqua","(Richardson) J.M. Gillett NA propinqua","Exact (without author)",TRUE,"Accepted","Gentianella propinqua subsp. propinqua","Gentianella propinqua subsp. propinqua","Gentianella propinqua subsp. propinqua",TRUE
"KEGA","Kelloggia galioides Torr.","species","Kelloggia galioides","Torr.","Exact (with author)",TRUE,"Accepted","Kelloggia galioides","Kelloggia galioides Torr.","Kelloggia galioides Torr.",FALSE
"ERWR","Eriogonum wrightii Torr. ex Benth.","species","Eriogonum wrightii","Torr. ex Benth.","Exact (with author)",TRUE,"Accepted","Eriogonum wrightii","Eriogonum wrightii Torr. ex Benth.","Eriogonum wrightii Torr. ex Benth.",FALSE
"PLSP2","Platanthera sparsiflora (S. Watson) Schltr.","species","Platanthera sparsiflora","(S. Watson) Schltr.","Exact (without author)",TRUE,"Accepted","Platanthera sparsiflora","Platanthera sparsiflora (S.Watson) Schltr.","Platanthera sparsiflora (S.Watson) Schltr.",TRUE
"DOJE","Dodecatheon jeffreyi Van Houtte","species","Dodecatheon jeffreyi","Van Houtte","Exact (with author)",TRUE,"Synonym","Dodecatheon jeffreyi","Primula jeffreyi (Van Houtte) A.R.Mast & Reveal","Primula jeffreyi (Van Houtte) A.R.Mast & Reveal",TRUE
"CALE7","Carex lemmonii W. Boott","species","Carex lemmonii","W. Boott","Exact (without author)",TRUE,"Accepted","Carex lemmonii","Carex lemmonii W.Boott","Carex lemmonii W.Boott",TRUE
"VECA2","Veratrum californicum Durand","species","Veratrum californicum","Durand","Exact (with author)",TRUE,"Accepted","Veratrum californicum","Veratrum californicum Durand","Veratrum californicum Durand",FALSE
"LOOB2","Lotus oblongifolius (Benth.) Greene","species","Lotus oblongifolius","(Benth.) Greene","Exact (with author)",TRUE,"Synonym","Lotus oblongifolius","Hosackia oblongifolia Benth.","Hosackia oblongifolia Benth.",TRUE
"OXOC","Oxypolis occidentalis J.M. Coult. & Rose","species","Oxypolis occidentalis","J.M. Coult. & Rose","Exact (without author)",TRUE,"Accepted","Oxypolis occidentalis","Oxypolis occidentalis J.M.Coult. & Rose","Oxypolis occidentalis J.M.Coult. & Rose",TRUE
"CAQU2","Camassia quamash (Pursh) Greene","species","Camassia quamash","(Pursh) Greene","Exact (with author)",TRUE,"Accepted","Camassia quamash","Camassia quamash (Pursh) Greene","Camassia quamash (Pursh) Greene",FALSE
"PHBO2","Phalacroseris bolanderi A. Gray","species","Phalacroseris bolanderi","A. Gray","Exact (without author)",TRUE,"Accepted","Phalacroseris bolanderi","Phalacroseris bolanderi A.Gray","Phalacroseris bolanderi A.Gray",TRUE
"SCMI2","Scirpus microcarpus J. Presl & C. Presl","species","Scirpus microcarpus","J. Presl & C. Presl","Exact (without author)",TRUE,"Accepted","Scirpus microcarpus","Scirpus microcarpus J.Presl & C.Presl","Scirpus microcarpus J.Presl & C.Presl",TRUE
"PLDI3","Platanthera dilatata (Pursh) Lindl. ex Beck","species","Platanthera dilatata","(Pursh) Lindl. ex Beck","Exact (without author)",TRUE,"Accepted","Platanthera dilatata","Platanthera dilatata (Pursh) Lindl. ex L.C.Beck","Platanthera dilatata (Pursh) Lindl. ex L.C.Beck",TRUE
"CANE2","Carex nebrascensis Dewey","species","Carex nebrascensis","Dewey","Exact (with author)",TRUE,"Accepted","Carex nebrascensis","Carex nebrascensis Dewey","Carex nebrascensis Dewey",FALSE
"RIVI3","Ribes viscosissimum Pursh","species","Ribes viscosissimum","Pursh","Exact (with author)",TRUE,"Accepted","Ribes viscosissimum","Ribes viscosissimum Pursh","Ribes viscosissimum Pursh",FALSE
"SEOBO","Sedum obtusatum A. Gray ssp. obtusatum","subspecies","Sedum obtusatum subsp. obtusatum","A. Gray NA obtusatum","Exact (without author)",TRUE,"Accepted","Sedum obtusatum","Sedum obtusatum A.Gray","Sedum obtusatum A.Gray",TRUE
"PSJA2","Pseudostellaria jamesiana (Torr.) W.A. Weber & R.L. Hartm.","species","Pseudostellaria jamesiana","(Torr.) W.A. Weber & R.L. Hartm.","Exact (without author)",TRUE,"Synonym","Pseudostellaria jamesiana","Torreyostellaria jamesiana (Torr.) Gang Yao, B.Xue & Z.Q.Song","Torreyostellaria jamesiana (Torr.) Gang Yao, B.Xue & Z.Q.Song",TRUE
"SYSP","Symphyotrichum spathulatum (Lindl.) G.L. Nesom","species","Symphyotrichum spathulatum","(Lindl.) G.L. Nesom","Exact (without author)",TRUE,"Accepted","Symphyotrichum spathulatum","Symphyotrichum spathulatum (Lindl.) G.L.Nesom","Symphyotrichum spathulatum (Lindl.) G.L.Nesom",TRUE
"PERO10","Penstemon rostriflorus Kellogg","species","Penstemon rostriflorus","Kellogg","Exact (with author)",TRUE,"Accepted","Penstemon rostriflorus","Penstemon rostriflorus Kellogg","Penstemon rostriflorus Kellogg",FALSE
"EUBR12","Eucephalus breweri (A. Gray) G.L. Nesom","species","Eucephalus breweri","(A. Gray) G.L. Nesom","Exact (without author)",TRUE,"Accepted","Eucephalus breweri","Eucephalus breweri (A.Gray) G.L.Nesom","Eucephalus breweri (A.Gray) G.L.Nesom",TRUE
"HAMU","Hackelia mundula (Jeps.) Ferris","species","Hackelia mundula","(Jeps.) Ferris","Exact (with author)",TRUE,"Accepted","Hackelia mundula","Hackelia mundula (Jeps.) Ferris","Hackelia mundula (Jeps.) Ferris",FALSE
"SYMO","Symphoricarpos mollis Nutt.","species","Symphoricarpos mollis","Nutt.","Exact (with author)",TRUE,"Accepted","Symphoricarpos mollis","Symphoricarpos mollis Nutt.","Symphoricarpos mollis Nutt.",FALSE
"LUSU7","Luzula subcongesta (S. Watson) Jeps.","species","Luzula subcongesta","(S. Watson) Jeps.","Exact (without author)",TRUE,"Accepted","Luzula subcongesta","Luzula subcongesta (S.Watson) Jeps.","Luzula subcongesta (S.Watson) Jeps.",TRUE
"LOOBO2","Lotus oblongifolius (Benth.) Greene var. oblongifolius","variety","Lotus oblongifolius var. oblongifolius","(Benth.) Greene NA oblongifolius","Exact (without author)",TRUE,"Synonym","Lotus oblongifolius","Hosackia oblongifolia Benth.","Hosackia oblongifolia Benth.",TRUE
"CEMO2","Cercocarpus montanus Raf.","species","Cercocarpus montanus","Raf.","Exact (with author)",TRUE,"Accepted","Cercocarpus montanus","Cercocarpus montanus Raf.","Cercocarpus montanus Raf.",FALSE
"SPSPS","Spiraea splendens Baumann ex K. Koch var. splendens","variety","Spiraea splendens var. splendens","Baumann ex K. Koch NA splendens","Exact (without author)",TRUE,"Accepted","Spiraea splendens var. splendens","Spiraea splendens var. splendens","Spiraea splendens var. splendens",TRUE
"MIBR5","Mimulus breweri (Greene) Coville","species","Mimulus breweri","(Greene) Coville","Exact (with author)",TRUE,"Synonym","Mimulus breweri","Erythranthe breweri (Greene) G.L.Nesom & N.S.Fraga","Erythranthe breweri (Greene) G.L.Nesom & N.S.Fraga",TRUE
"ALOB","Allium obtusum Lemmon","species","Allium obtusum","Lemmon","Exact (with author)",TRUE,"Accepted","Allium obtusum","Allium obtusum Lemmon","Allium obtusum Lemmon",FALSE
"SETR","Senecio triangularis Hook.","species","Senecio triangularis","Hook.","Exact (with author)",TRUE,"Accepted","Senecio triangularis","Senecio triangularis Hook.","Senecio triangularis Hook.",FALSE
"VIADA","Viola adunca Sm. var. adunca","variety","Viola adunca var. adunca","Sm. NA adunca","Exact (without author)",TRUE,"Accepted","Viola adunca","Viola adunca Sm.","Viola adunca Sm.",TRUE
"ARPL","Arabis platysperma A. Gray","species","Arabis platysperma","A. Gray","Exact (without author)",TRUE,"Synonym","Arabis platysperma","Boechera platysperma (A.Gray) Al-Shehbaz","Boechera platysperma (A.Gray) Al-Shehbaz",TRUE
"PHRA2","Phacelia ramosissima Douglas ex Lehm.","species","Phacelia ramosissima","Douglas ex Lehm.","Exact (with author)",TRUE,"Accepted","Phacelia ramosissima","Phacelia ramosissima Douglas ex Lehm.","Phacelia ramosissima Douglas ex Lehm.",FALSE
"CAFR2","Carex fracta Mack.","species","Carex fracta","Mack.","Exact (with author)",TRUE,"Accepted","Carex fracta","Carex fracta Mack.","Carex fracta Mack.",FALSE
"PHCA","Phacelia californica Cham.","species","Phacelia californica","Cham.","Exact (with author)",TRUE,"Accepted","Phacelia californica","Phacelia californica Cham.","Phacelia californica Cham.",FALSE
"OSBR","Osmorhiza brachypoda Torr.","species","Osmorhiza brachypoda","Torr.","Exact (without author)",TRUE,"Accepted","Osmorhiza brachypoda","Osmorhiza brachypoda Torr. ex Durand","Osmorhiza brachypoda Torr. ex Durand",TRUE
"PHQU","Phacelia quickii J.T. Howell","species","Phacelia quickii","J.T. Howell","Exact (without author)",TRUE,"Accepted","Phacelia quickii","Phacelia quickii J.T.Howell","Phacelia quickii J.T.Howell",TRUE
"HAVE","Hackelia velutina (Piper) I.M. Johnst.","species","Hackelia velutina","(Piper) I.M. Johnst.","Exact (without author)",TRUE,"Accepted","Hackelia velutina","Hackelia velutina (Piper) I.M.Johnst.","Hackelia velutina (Piper) I.M.Johnst.",TRUE
"CIALP2","Circaea alpina L. ssp. pacifica (Asch. & Magnus) P.H. Raven","subspecies","Circaea alpina subsp. pacifica","L. (Asch. & Magnus) P.H. Raven","Exact (without author)",TRUE,"Accepted","Circaea alpina subsp. pacifica","Circaea alpina subsp. pacifica (Asch. & Magnus) P.H.Raven","Circaea alpina subsp. pacifica (Asch. & Magnus) P.H.Raven",TRUE
"DEDA","Deschampsia danthonioides (Trin.) Munro","species","Deschampsia danthonioides","(Trin.) Munro","Exact (without author)",TRUE,"Accepted","Deschampsia danthonioides","Deschampsia danthonioides (Trin.) Benth.","Deschampsia danthonioides (Trin.) Benth.",TRUE
"STAL","Stachys albens A. Gray","species","Stachys albens","A. Gray","Exact (without author)",TRUE,"Accepted","Stachys albens","Stachys albens A.Gray","Stachys albens A.Gray",TRUE
"VIPRL","Viola praemorsa Douglas ex Lindl. ssp. linguifolia (Nutt.) M.S. Baker & J.C. Clausen ex M. Peck","subspecies","Viola praemorsa subsp. linguifolia","Douglas ex Lindl. (Nutt.) M.S. Baker & J.C. Clausen ex M. Peck","Exact (without author)",TRUE,"Synonym","Viola praemorsa subsp. linguifolia","Viola praemorsa var. major (Hook.) M.Peck","Viola praemorsa var. major (Hook.) M.Peck",TRUE
"MIBR6","Mitella breweri A. Gray","species","Mitella breweri","A. Gray","Exact (without author)",TRUE,"Synonym","Mitella breweri","Brewerimitella breweri (A.Gray) R.A.Folk & Y.Okuyama","Brewerimitella breweri (A.Gray) R.A.Folk & Y.Okuyama",TRUE
"FRRU","Frangula rubra (Greene) V. Grub.","species","Frangula rubra","(Greene) V. Grub.","Exact (without author)",TRUE,"Accepted","Frangula rubra","Frangula rubra (Greene) Grubov","Frangula rubra (Greene) Grubov",TRUE
"MIPR","Mimulus primuloides Benth.","species","Mimulus primuloides","Benth.","Exact (with author)",TRUE,"Synonym","Mimulus primuloides","Erythranthe primuloides (Benth.) G.L.Nesom & N.S.Fraga","Erythranthe primuloides (Benth.) G.L.Nesom & N.S.Fraga",TRUE
"CASU6","Carex subfusca W. Boott","species","Carex subfusca","W. Boott","Exact (without author)",TRUE,"Accepted","Carex subfusca","Carex subfusca W.Boott","Carex subfusca W.Boott",TRUE
"RICEC2","Ribes cereum Douglas var. cereum","variety","Ribes cereum var. cereum","Douglas NA cereum","Exact (without author)",TRUE,"Accepted","Ribes cereum var. cereum","Ribes cereum var. cereum","Ribes cereum var. cereum",TRUE
"SILE2","Silene lemmonii S. Watson","species","Silene lemmonii","S. Watson","Exact (without author)",TRUE,"Accepted","Silene lemmonii","Silene lemmonii S.Watson","Silene lemmonii S.Watson",TRUE
"LOCRC","Lotus crassifolius (Benth.) Greene var. crassifolius","variety","Lotus crassifolius var. crassifolius","(Benth.) Greene NA crassifolius","Exact (without author)",TRUE,"Synonym","Lotus crassifolius","Hosackia crassifolia Benth.","Hosackia crassifolia Benth.",TRUE
"LIPA3","Lilium parvum Kellogg","species","Lilium parvum","Kellogg","Exact (with author)",TRUE,"Accepted","Lilium parvum","Lilium parvum Kellogg","Lilium parvum Kellogg",FALSE
"CALU7","Carex luzulina Olney","species","Carex luzulina","Olney","Exact (with author)",TRUE,"Accepted","Carex luzulina","Carex luzulina Olney","Carex luzulina Olney",FALSE
"CAJO","Carex jonesii L.H. Bailey","species","Carex jonesii","L.H. Bailey","Exact (without author)",TRUE,"Accepted","Carex jonesii","Carex jonesii L.H.Bailey","Carex jonesii L.H.Bailey",TRUE
"ELHA3","Elymus ×hansenii Scribn. (pro sp.)","species","Elymus ×hansenii","Scribn. (pro sp.)","Exact (without author)",TRUE,"Accepted","Elymus × hansenii","Elymus × hansenii Scribn.","Elymus × hansenii Scribn.",TRUE
"ERBR4","Erigeron breweri A. Gray","species","Erigeron breweri","A. Gray","Exact (without author)",TRUE,"Accepted","Erigeron breweri","Erigeron breweri A.Gray","Erigeron breweri A.Gray",TRUE
"LUBR3","Lupinus breweri A. Gray","species","Lupinus breweri","A. Gray","Exact (without author)",TRUE,"Accepted","Lupinus breweri","Lupinus breweri A.Gray","Lupinus breweri A.Gray",TRUE
"VIPI2","Viola pinetorum Greene","species","Viola pinetorum","Greene","Exact (with author)",TRUE,"Accepted","Viola pinetorum","Viola pinetorum Greene","Viola pinetorum Greene",FALSE
"MILE","Mimulus leptaleus A. Gray","species","Mimulus leptaleus","A. Gray","Exact (without author)",TRUE,"Synonym","Mimulus leptaleus","Diplacus leptaleus (A.Gray) G.L.Nesom","Diplacus leptaleus (A.Gray) G.L.Nesom",TRUE
"MILA5","Mimulus layneae (Greene) Jeps.","species","Mimulus layneae","(Greene) Jeps.",NA,NA,NA,NA,NA,"Mimulus layneae (Greene) Jeps.",FALSE
"RUAQF","Rumex aquaticus L. var. fenestratus (Greene) Dorn","variety","Rumex aquaticus var. fenestratus","L. (Greene) Dorn","Exact (without author)",TRUE,"Synonym","Rumex aquaticus var. fenestratus","Rumex occidentalis var. occidentalis","Rumex occidentalis var. occidentalis",TRUE
"PENEN","Penstemon newberryi A. Gray ssp. newberryi","subspecies","Penstemon newberryi subsp. newberryi","A. Gray NA newberryi","Exact (without author)",TRUE,"Accepted","Penstemon newberryi","Penstemon newberryi A.Gray","Penstemon newberryi A.Gray",TRUE
"LUFU","Lupinus fulcratus Greene","species","Lupinus fulcratus","Greene","Exact (with author)",TRUE,"Accepted","Lupinus fulcratus","Lupinus fulcratus Greene","Lupinus fulcratus Greene",FALSE
"ERANT","Eriophorum angustifolium Honck. ssp. triste (Th. Fr.) Hultén","subspecies","Eriophorum angustifolium subsp. triste","Honck. (Th. Fr.) Hultén","Exact (without author)",TRUE,"Synonym","Eriophorum angustifolium subsp. triste","Eriophorum triste (Th.Fr.) Hadac & Á.Löve","Eriophorum triste (Th.Fr.) Hadac & Á.Löve",TRUE
"SAFO4","Saxifraga foliolosa R. Br.","species","Saxifraga foliolosa","R. Br.","Exact (without author)",TRUE,"Synonym","Saxifraga foliolosa","Micranthes foliolosa (R.Br.) Gornall","Micranthes foliolosa (R.Br.) Gornall",TRUE
"ERRU2","Eriophorum russeolum Fr. ex Hartm.","species","Eriophorum russeolum","Fr. ex Hartm.","Exact (without author)",TRUE,"Synonym","Eriophorum russeolum","Eriophorum chamissonis C.A.Mey.","Eriophorum chamissonis C.A.Mey.",TRUE
"RANI","Ranunculus nivalis L.","species","Ranunculus nivalis","L.","Exact (with author)",TRUE,"Accepted","Ranunculus nivalis","Ranunculus nivalis L.","Ranunculus nivalis L.",FALSE
"SACE2","Saxifraga cernua L.","species","Saxifraga cernua","L.","Exact (with author)",TRUE,"Accepted","Saxifraga cernua","Saxifraga cernua L.","Saxifraga cernua L.",FALSE
"CAMA38","Calystegia malacophylla (Greene) Munz","species","Calystegia malacophylla","(Greene) Munz","Exact (with author)",TRUE,"Accepted","Calystegia malacophylla","Calystegia malacophylla (Greene) Munz","Calystegia malacophylla (Greene) Munz",FALSE
"LUPO2","Lupinus polyphyllus Lindl.","species","Lupinus polyphyllus","Lindl.","Exact (with author)",TRUE,"Accepted","Lupinus polyphyllus","Lupinus polyphyllus Lindl.","Lupinus polyphyllus Lindl.",FALSE
"ARNE3","Arnica nevadensis A. Gray","species","Arnica nevadensis","A. Gray","Exact (without author)",TRUE,"Accepted","Arnica nevadensis","Arnica nevadensis A.Gray","Arnica nevadensis A.Gray",TRUE
"ARNI4","Arctostaphylos nissenana Merriam","species","Arctostaphylos nissenana","Merriam","Exact (with author)",TRUE,"Accepted","Arctostaphylos nissenana","Arctostaphylos nissenana Merriam","Arctostaphylos nissenana Merriam",FALSE
"POGLN","Potentilla glandulosa Lindl. ssp. nevadensis (S. Watson) D.D. Keck","subspecies","Potentilla glandulosa subsp. nevadensis","Lindl. (S. Watson) D.D. Keck","Exact (without author)",TRUE,"Synonym","Potentilla glandulosa subsp. nevadensis","Drymocallis lactea var. lactea","Drymocallis lactea var. lactea",TRUE
"PHMU2","Phacelia mutabilis Greene","species","Phacelia mutabilis","Greene","Exact (with author)",TRUE,"Accepted","Phacelia mutabilis","Phacelia mutabilis Greene","Phacelia mutabilis Greene",FALSE
"LUAR9","Luzula arctica Blytt","species","Luzula arctica","Blytt","Exact (with author)",TRUE,"Synonym","Luzula arctica","Luzula nivalis (Laest.) Spreng.","Luzula nivalis (Laest.) Spreng.",TRUE
"DUFI","Dupontia fisheri R. Br.","species","Dupontia fisheri","R. Br.","Exact (without author)",TRUE,"Accepted","Dupontia fisheri","Dupontia fisheri R.Br.","Dupontia fisheri R.Br.",TRUE
"HIPA3","Hierochloe pauciflora R. Br.","species","Hierochloe pauciflora","R. Br.","Exact (without author)",TRUE,"Synonym","Hierochloe pauciflora","Anthoxanthum arcticum Veldkamp","Anthoxanthum arcticum Veldkamp",TRUE
"SARO2","Salix rotundifolia Trautv.","species","Salix rotundifolia","Trautv.","Exact (with author)",TRUE,"Accepted","Salix rotundifolia","Salix rotundifolia Trautv.","Salix rotundifolia Trautv.",FALSE
"SAPH","Salix phlebophylla Andersson","species","Salix phlebophylla","Andersson","Exact (with author)",TRUE,"Accepted","Salix phlebophylla","Salix phlebophylla Andersson","Salix phlebophylla Andersson",FALSE
"LUCO5","Luzula confusa Lindeberg","species","Luzula confusa","Lindeberg","Exact (without author)",TRUE,"Accepted","Luzula confusa","Luzula confusa Lindeb.","Luzula confusa Lindeb.",TRUE
